5.3280 	ERROR 	2021.1.2 is not currently available.
76.0838 	EXP 	Created text_intro = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='text_intro', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=500)
76.0880 	EXP 	Created text_probe = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='text_probe', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='Es geht los mit einer Proberunde', units='height', win=Window(...), wrapWidth=500)
76.0896 	EXP 	Created polygon_ISI = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=UNKNOWN, interpolate=True, lineColor=array([0, 0, 0]), lineColorSpace='rgb', lineRGB=UNKNOWN, lineWidth=1, name='polygon_ISI', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
76.0905 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=UNKNOWN, interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=UNKNOWN, lineWidth=1, name='polygon', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
76.0935 	EXP 	Created primerImage = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='primerImage', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.4  , 0.484]), texRes=512, units='height', win=Window(...))
76.0968 	EXP 	Created response = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='response', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='traurig     neutral     glücklich', units='height', win=Window(...), wrapWidth=500)
76.1028 	EXP 	Created slider_Text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='slider_Text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
76.1062 	EXP 	window1: mouseVisible = True
76.1094 	EXP 	Created slider_ex = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='HelveticaBold', granularity=0, labelHeight=0.05, labelWrapWidth=None, labels=None, name='slider_ex', opacity=None, pos=(0, -0.4), readOnly=False, self=UNKNOWN, size=(1.0, 0.1), style=method-wrapper(...), styleTweaks=method-wrapper(...), ticks=array([1, 2, 3, 4, 5, 6, 7, 8, 9]), units='height', win=Window(...))
76.1147 	EXP 	Created text_start = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='text_start', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='Jetzt geht es los...', units='height', win=Window(...), wrapWidth=1)
76.1156 	EXP 	Created polygon_ISI = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=UNKNOWN, interpolate=True, lineColor=array([0, 0, 0]), lineColorSpace='rgb', lineRGB=UNKNOWN, lineWidth=1, name='polygon_ISI', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
76.1165 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=UNKNOWN, interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=UNKNOWN, lineWidth=1, name='polygon', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
76.1185 	EXP 	Created primerImage = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='primerImage', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.4  , 0.484]), texRes=512, units='height', win=Window(...))
76.1213 	EXP 	Created response = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='response', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='traurig     neutral     glücklich', units='height', win=Window(...), wrapWidth=500)
76.1319 	EXP 	Created text_slider = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='text_slider', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
76.1333 	EXP 	window1: mouseVisible = True
76.1362 	EXP 	Created slider_stud = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='HelveticaBold', granularity=0, labelHeight=0.05, labelWrapWidth=None, labels=None, name='slider_stud', opacity=None, pos=(0, -0.4), readOnly=False, self=UNKNOWN, size=(1.0, 0.1), style=method-wrapper(...), styleTweaks=method-wrapper(...), ticks=array([1, 2, 3, 4, 5, 6, 7, 8, 9]), units='height', win=Window(...))
76.1409 	EXP 	Created text_ende = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='text_ende', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='Das wars!\nVielen Dank!', units='height', win=Window(...), wrapWidth=1)
76.1504 	EXP 	slider_ex: autoLog = True
76.1504 	EXP 	slider_ex: markerPos = None
76.1504 	EXP 	slider_ex: rating = None
76.1504 	EXP 	slider_ex: markerPos = None
76.1504 	EXP 	slider_ex: contrast = 1.0
76.1504 	EXP 	slider_ex: autoLog = True
76.1504 	EXP 	slider_ex: styleTweaks = []
76.1504 	EXP 	slider_ex: styleTweaks = ['w', 'h', 'i', 't', 'e', 'O', 'n', 'B', 'l', 'a', 'c', 'k']
76.1504 	EXP 	slider_ex: style = ['rating', 'whiteOnBlack']
76.1504 	EXP 	slider_ex: styleTweaks = ['w', 'h', 'i', 't', 'e', 'O', 'n', 'B', 'l', 'a', 'c', 'k']
76.1504 	EXP 	slider_stud: autoLog = True
76.1504 	EXP 	slider_stud: markerPos = None
76.1504 	EXP 	slider_stud: rating = None
76.1504 	EXP 	slider_stud: markerPos = None
76.1504 	EXP 	slider_stud: contrast = 1.0
76.1504 	EXP 	slider_stud: autoLog = True
76.1504 	EXP 	slider_stud: styleTweaks = []
76.1504 	EXP 	slider_stud: styleTweaks = ['w', 'h', 'i', 't', 'e', 'O', 'n', 'B', 'l', 'a', 'c', 'k']
76.1504 	EXP 	slider_stud: style = ['rating', 'whiteOnBlack']
76.1504 	EXP 	slider_stud: styleTweaks = ['w', 'h', 'i', 't', 'e', 'O', 'n', 'B', 'l', 'a', 'c', 'k']
76.1504 	EXP 	text_intro: autoDraw = True
78.0459 	DATA 	Keypress: a
78.1505 	EXP 	text_intro: autoDraw = False
78.1505 	EXP 	text_probe: autoDraw = True
80.0462 	DATA 	Keypress: a
80.1557 	EXP 	Imported Datasheet_VideoMask_Example_rand.xlsx as conditions, 2 conditions, 12 params
80.1560 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
80.1563 	EXP 	New trial (rep=0, index=0): {'primePerson': 1111, 'primeGender': 'm', 'prime': '1111_m_m_h_a.jpg', 'primeEmotion': 'happy', 'corrAnsPrime': 9, 'target': 'example_30.4ns.avi', 'targetEmotion': 'neutral', 'corrAnsTar': 7, 'Cond': 'incongruent', 'ID_Primer': 120.0, 'ID_Target': 170.0, 'JitterTime': 189.5874364012288}
80.1677 	EXP 	text_intro: autoDraw = False
80.1677 	EXP 	text_probe: autoDraw = False
80.1677 	EXP 	polygon_ISI: autoDraw = True
82.1498 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=-2.0, filename='example_30.4ns.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=False, opacity=1, ori=method-wrapper(...), pos=array([0., 0.]), size=method-wrapper(...), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
82.4352 	DATA 	Keypress: a
82.4426 	EXP 	polygon_ISI: autoDraw = False
82.4426 	EXP 	polygon_ISI: autoDraw = False
82.4426 	EXP 	movie: autoLog = True
82.4426 	EXP 	movie: movie = 'example_30.4ns.avi'
82.4426 	EXP 	movie: size = array([1280.,  720.])
82.4426 	EXP 	movie: ori = 0
82.4426 	EXP 	primerImage: image = '1111_m_m_h_a.jpg'
82.4426 	EXP 	polygon: autoDraw = True
82.7752 	EXP 	polygon: autoDraw = False
82.7752 	EXP 	movie: autoDraw = True
83.9002 	EXP 	primerImage: autoDraw = True
83.9168 	EXP 	primerImage: autoDraw = False
88.2335 	EXP 	Set movie finished
88.2419 	EXP 	response: autoDraw = True
89.8167 	EXP 	response: autoDraw = False
89.8167 	EXP 	polygon: autoDraw = False
89.8167 	EXP 	movie: autoDraw = False
89.8167 	EXP 	primerImage: autoDraw = False
89.8167 	EXP 	response: autoDraw = False
89.8167 	EXP 	slider_ex: markerPos = None
89.8167 	EXP 	slider_ex: markerPos = None
89.8167 	EXP 	slider_ex: rating = None
89.8167 	EXP 	slider_ex: markerPos = None
89.8167 	EXP 	slider_ex: markerPos = None
89.8167 	EXP 	slider_ex: rating = None
89.8167 	EXP 	slider_ex: markerPos = 5
89.8167 	EXP 	slider_Text: autoDraw = True
89.8167 	EXP 	slider_ex: autoDraw = True
92.8058 	EXP 	New trial (rep=0, index=1): {'primePerson': 1113, 'primeGender': 'f', 'prime': '1113_y_f_s_a.jpg', 'primeEmotion': 'sad', 'corrAnsPrime': 7, 'target': 'example_30.3ns.avi', 'targetEmotion': 'neutral', 'corrAnsTar': 7, 'Cond': 'incongruent', 'ID_Primer': 130.0, 'ID_Target': 170.0, 'JitterTime': 229.02432995836998}
92.8167 	EXP 	slider_Text: autoDraw = False
92.8167 	EXP 	slider_ex: autoDraw = False
92.8167 	EXP 	polygon_ISI: autoDraw = True
94.7274 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=-2.0, filename='example_30.3ns.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=False, opacity=1, ori=method-wrapper(...), pos=array([0., 0.]), size=method-wrapper(...), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
94.9664 	EXP 	polygon_ISI: autoDraw = False
94.9664 	EXP 	polygon_ISI: autoDraw = False
94.9664 	EXP 	movie: autoLog = True
94.9664 	EXP 	movie: movie = 'example_30.3ns.avi'
94.9664 	EXP 	movie: size = array([1280.,  720.])
94.9664 	EXP 	movie: ori = 0
94.9664 	EXP 	primerImage: image = '1113_y_f_s_a.jpg'
94.9664 	EXP 	polygon: autoDraw = True
95.2832 	EXP 	polygon: autoDraw = False
95.2832 	EXP 	movie: autoDraw = True
96.4083 	EXP 	primerImage: autoDraw = True
96.4248 	EXP 	primerImage: autoDraw = False
98.4253 	EXP 	Set movie finished
98.4334 	EXP 	response: autoDraw = True
99.9915 	EXP 	response: autoDraw = False
99.9915 	EXP 	polygon: autoDraw = False
99.9915 	EXP 	movie: autoDraw = False
99.9915 	EXP 	primerImage: autoDraw = False
99.9915 	EXP 	response: autoDraw = False
99.9915 	EXP 	slider_ex: markerPos = None
99.9915 	EXP 	slider_ex: markerPos = None
99.9915 	EXP 	slider_ex: rating = None
99.9915 	EXP 	slider_ex: markerPos = None
99.9915 	EXP 	slider_ex: markerPos = None
99.9915 	EXP 	slider_ex: rating = None
99.9915 	EXP 	slider_ex: markerPos = 5
99.9915 	EXP 	slider_Text: autoDraw = True
99.9915 	EXP 	slider_ex: autoDraw = True
103.0163 	EXP 	slider_Text: autoDraw = False
103.0163 	EXP 	slider_ex: autoDraw = False
103.0163 	EXP 	text_start: autoDraw = True
104.0173 	EXP 	Imported Datasheet_VideoMask_rand.xlsx as conditions, 60 conditions, 13 params
104.0177 	EXP 	Created sequence: sequential, trialTypes=60, nReps=1, seed=None
104.0180 	EXP 	New trial (rep=0, index=0): {'primePerson': 9.0, 'primeGender': 'f', 'prime': '019_m_f_h_a.jpg', 'primeEmotion': 'happy', 'corrAnsPrime': 9.0, 'target': 'sad_115.1.wmv', 'targetEmotion': 'sad', 'corrAnsTar': 7.0, 'Cond': 'incongruent', 'ID_Primer': 120.0, 'ID_Target': 160.0, 'JitterTime': 128.09063432376465, 'Condition': 'h_s'}
104.0247 	EXP 	text_start: autoDraw = False
104.0247 	EXP 	polygon_ISI: autoDraw = True
105.0949 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=-2.0, filename='sad_115.1.wmv', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=False, opacity=1, ori=method-wrapper(...), pos=array([0., 0.]), size=method-wrapper(...), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
105.3245 	EXP 	polygon_ISI: autoDraw = False
105.3245 	EXP 	polygon_ISI: autoDraw = False
105.3245 	EXP 	movie: autoLog = True
105.3245 	EXP 	movie: movie = 'sad_115.1.wmv'
105.3245 	EXP 	movie: size = array([1280.,  720.])
105.3245 	EXP 	movie: ori = 0
105.3245 	EXP 	primerImage: image = '019_m_f_h_a.jpg'
105.3245 	EXP 	polygon: autoDraw = True
105.6412 	EXP 	polygon: autoDraw = False
105.6412 	EXP 	movie: autoDraw = True
106.7743 	EXP 	primerImage: autoDraw = True
106.7912 	EXP 	primerImage: autoDraw = False
108.7668 	EXP 	Set movie finished
108.7745 	EXP 	response: autoDraw = True
110.3245 	EXP 	response: autoDraw = False
110.3245 	EXP 	polygon: autoDraw = False
110.3245 	EXP 	movie: autoDraw = False
110.3245 	EXP 	primerImage: autoDraw = False
110.3245 	EXP 	response: autoDraw = False
110.3245 	EXP 	slider_stud: markerPos = None
110.3245 	EXP 	slider_stud: markerPos = None
110.3245 	EXP 	slider_stud: rating = None
110.3245 	EXP 	slider_stud: markerPos = None
110.3245 	EXP 	slider_stud: markerPos = None
110.3245 	EXP 	slider_stud: rating = None
110.3245 	EXP 	slider_stud: markerPos = 5
110.3245 	EXP 	text_slider: autoDraw = True
110.3245 	EXP 	slider_stud: autoDraw = True
113.3391 	EXP 	New trial (rep=0, index=1): {'primePerson': 3.0, 'primeGender': 'm', 'prime': '033_o_m_s_a.jpg', 'primeEmotion': 'sad', 'corrAnsPrime': 7.0, 'target': 'sad_94.2ns.avi', 'targetEmotion': 'sad', 'corrAnsTar': 7.0, 'Cond': 'congruent', 'ID_Primer': 130.0, 'ID_Target': 160.0, 'JitterTime': 182.29120173647655, 'Condition': 's_s'}
113.3494 	EXP 	text_slider: autoDraw = False
113.3494 	EXP 	slider_stud: autoDraw = False
113.3494 	EXP 	polygon_ISI: autoDraw = True
114.8690 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=-2.0, filename='sad_94.2ns.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=False, opacity=1, ori=method-wrapper(...), pos=array([0., 0.]), size=method-wrapper(...), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
115.0908 	EXP 	polygon_ISI: autoDraw = False
115.0908 	EXP 	polygon_ISI: autoDraw = False
115.0908 	EXP 	movie: autoLog = True
115.0908 	EXP 	movie: movie = 'sad_94.2ns.avi'
115.0908 	EXP 	movie: size = array([1280.,  720.])
115.0908 	EXP 	movie: ori = 0
115.0908 	EXP 	primerImage: image = '033_o_m_s_a.jpg'
115.0908 	EXP 	polygon: autoDraw = True
115.4076 	EXP 	polygon: autoDraw = False
115.4076 	EXP 	movie: autoDraw = True
116.5410 	EXP 	primerImage: autoDraw = True
116.5576 	EXP 	primerImage: autoDraw = False
119.2247 	EXP 	Set movie finished
119.2326 	EXP 	response: autoDraw = True
120.7823 	EXP 	response: autoDraw = False
120.7823 	EXP 	polygon: autoDraw = False
120.7823 	EXP 	movie: autoDraw = False
120.7823 	EXP 	primerImage: autoDraw = False
120.7823 	EXP 	response: autoDraw = False
120.7823 	EXP 	slider_stud: markerPos = None
120.7823 	EXP 	slider_stud: markerPos = None
120.7823 	EXP 	slider_stud: rating = None
120.7823 	EXP 	slider_stud: markerPos = None
120.7823 	EXP 	slider_stud: markerPos = None
120.7823 	EXP 	slider_stud: rating = None
120.7823 	EXP 	slider_stud: markerPos = 5
120.7823 	EXP 	text_slider: autoDraw = True
120.7823 	EXP 	slider_stud: autoDraw = True
123.8041 	EXP 	New trial (rep=0, index=2): {'primePerson': 8.0, 'primeGender': 'm', 'prime': '008_y_m_h_a.jpg', 'primeEmotion': 'happy', 'corrAnsPrime': 9.0, 'target': 'happy_26.1ns.avi', 'targetEmotion': 'happy', 'corrAnsTar': 9.0, 'Cond': 'congruent', 'ID_Primer': 120.0, 'ID_Target': 150.0, 'JitterTime': 155.9437854594882, 'Condition': 'h_h'}
123.8072 	EXP 	text_slider: autoDraw = False
123.8072 	EXP 	slider_stud: autoDraw = False
123.8072 	EXP 	polygon_ISI: autoDraw = True
125.1016 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=-2.0, filename='happy_26.1ns.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=False, opacity=1, ori=method-wrapper(...), pos=array([0., 0.]), size=method-wrapper(...), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
125.3155 	EXP 	polygon_ISI: autoDraw = False
125.3155 	EXP 	polygon_ISI: autoDraw = False
125.3155 	EXP 	movie: autoLog = True
125.3155 	EXP 	movie: movie = 'happy_26.1ns.avi'
125.3155 	EXP 	movie: size = array([1280.,  720.])
125.3155 	EXP 	movie: ori = 0
125.3155 	EXP 	primerImage: image = '008_y_m_h_a.jpg'
125.3155 	EXP 	polygon: autoDraw = True
125.6323 	EXP 	polygon: autoDraw = False
125.6323 	EXP 	movie: autoDraw = True
126.7663 	EXP 	primerImage: autoDraw = True
126.7822 	EXP 	primerImage: autoDraw = False
128.7488 	EXP 	Set movie finished
128.7572 	EXP 	response: autoDraw = True
130.3322 	EXP 	response: autoDraw = False
130.3322 	EXP 	polygon: autoDraw = False
130.3322 	EXP 	movie: autoDraw = False
130.3322 	EXP 	primerImage: autoDraw = False
130.3322 	EXP 	response: autoDraw = False
130.3322 	EXP 	slider_stud: markerPos = None
130.3322 	EXP 	slider_stud: markerPos = None
130.3322 	EXP 	slider_stud: rating = None
130.3322 	EXP 	slider_stud: markerPos = None
130.3322 	EXP 	slider_stud: markerPos = None
130.3322 	EXP 	slider_stud: rating = None
130.3322 	EXP 	slider_stud: markerPos = 5
130.3322 	EXP 	text_slider: autoDraw = True
130.3322 	EXP 	slider_stud: autoDraw = True
133.3447 	EXP 	New trial (rep=0, index=3): {'primePerson': 0.0, 'primeGender': 'f', 'prime': '040_y_f_h_a.jpg', 'primeEmotion': 'happy', 'corrAnsPrime': 9.0, 'target': 'sad_138.1.wmv', 'targetEmotion': 'sad', 'corrAnsTar': 7.0, 'Cond': 'incongruent', 'ID_Primer': 120.0, 'ID_Target': 160.0, 'JitterTime': 133.99071306426532, 'Condition': 'h_s'}
133.3486 	EXP 	text_slider: autoDraw = False
133.3486 	EXP 	slider_stud: autoDraw = False
133.3486 	EXP 	polygon_ISI: autoDraw = True
134.4596 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=-2.0, filename='sad_138.1.wmv', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=False, opacity=1, ori=method-wrapper(...), pos=array([0., 0.]), size=method-wrapper(...), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
134.9631 	EXP 	window1: mouseVisible = True
